screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
jack_220v,3364968219,3/1/2018 21:25,9.69E+17,Falei que não ia p nenhum jogo do flu esse ano,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97bcdfca1a2dca59,city,Rio de Janeiro,"Rio de Janeiro, Brazil",BR,Brazil,-265.4119984,Polygon
Gizzmo_Guy,9.30E+17,3/1/2018 21:25,9.69E+17,@Hypixel Simon caught the flu,0,0,FALSE,NA,FALSE,NA,9.69E+17,609391732,Hypixel,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,Hypixel,609391732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leo_Coelho2,1590053420,3/1/2018 21:25,9.69E+17,To indo p jogo do Flu com meu irmão,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ferjun_FLU,60174349,3/1/2018 21:25,9.69E+17,RT @Garcia_Itaipu: Duas pessoas públicas. Um acha lindo se drogar e tira foto com pés de maconha. O outro diz querer proteger sua família d…,10,0,TRUE,9.69E+17,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,Garcia_Itaipu,2250286856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jjaehwannable,2919901799,3/1/2018 21:25,9.69E+17,"RT @yuehuatexts: wenjun: i’m sorry i sneezed and liked your post
zeren: and commented “damn daddy” on all my selfies?
wenjun: i have the flu",13,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,yuehuatexts,9.47E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ferjun_FLU,60174349,3/1/2018 21:25,9.69E+17,"RT @andreanony: Isso não é crime? 
Compartilhe o máximo para chegar em autoridades, esse safado acha que está acima da lei! https://t.co/eI…",65,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,andreanony,360231929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chocolateasiann,269552488,3/1/2018 21:25,9.69E+17,A bitch been hustling so hard she done caught the flu <f0><U+009F><U+0098><U+00B7><f0><U+009F><U+0092><U+00B0>,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abigailew,616443414,3/1/2018 21:25,9.69E+17,Kylie Jenner looking better after giving BIRTH one month ago then I do when I've had the flu for a week is quite frankly unfair.,0,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ferjun_FLU,60174349,3/1/2018 21:25,9.69E+17,"RT @MajorVitorHugo: Muitos criticam o Bolsonaro, mas todos seguem suas ideias: min. da Defesa General 4 estrelas; ESSA reforma da previdênc…",14,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,MajorVitorHugo,332324517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6549lmartin,1849839132,3/1/2018 21:25,9.69E+17,RT @LMCastle1: @RufusHaybron @DEF407 @WattzzD @chattycathy317 @Gameonearth1 @arizdare1 @6549lmartin @GareeDouglass @GCoinCollector @ckolaci…,2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPad,NA,NA,NA,NA,NA,NA,LMCastle1 RufusHaybron DEF407 WattzzD chattycathy317 Gameonearth1 arizdare1 6549lmartin GareeDouglass GCoinCollector,1950907879 923107037852131331 252428768 3481633093 2253787674 886300370938413056 1556314411 1849839132 708367303616802816 1429199480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jowencymraes,2243508517,3/1/2018 21:25,9.69E+17,"RT @BENEFITS_NEWS: Overstretched NHS staff forced to sleep overnight in A&amp;E as hospitals face 'PERFECT STORM' of snow, flu and norovirus ht…",14,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPad,NA,NA,NA,NA,NA,NA,BENEFITS_NEWS,4862582645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacquel38411638,8.80E+17,3/1/2018 21:25,9.69E+17,"RT @CloroxHealth: It’s #flu season, and we are in the thick of it.
Encourage staff to wash hands frequently, get the #FluShot, stay home if…",3,0,FALSE,NA,TRUE,9.63E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,CloroxHealth,3874779733,NA,flu FluShot,NA,NA,NA,NA,NA,NA,NA,NA,NA
SugarK_Leonard,1938594978,3/1/2018 21:25,9.69E+17,"While I’m still sick with flu, I just watched #princessprotectionprogram which honestly was cute… https://t.co/1AU2h3ZpEV",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Instagram,NA,NA,NA,NA,instagram.com/p/Bfy6xpihaRS/,https://www.instagram.com/p/Bfy6xpihaRS/,NA,NA,NA,princessprotectionprogram,NA,NA,NA,NA,NA,NA,NA,NA,NA
TiyahTirvana,1014039241,3/1/2018 21:25,9.69E+17,@Prettyboyfredo <f0><U+009F><U+0098><U+00A9><f0><U+009F><U+0098><U+00A9><f0><U+009F><U+0098><U+00A9><f0><U+009F><U+0098><U+00A9> goodness gracious. Praying for you cause the flu crazy out here,0,0,FALSE,NA,FALSE,NA,9.69E+17,611848373,Prettyboyfredo,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,Prettyboyfredo,611848373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DrErika,30990098,3/1/2018 21:25,9.69E+17,"Best defense is a good offense-fight cold/flu season w/our powerful immune booster that can delay,shorten &amp; even el… https://t.co/UX9VHpY3LD",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Hootsuite,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322657958285313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCoastHerald,270792379,3/1/2018 21:25,9.69E+17,International: Teen diagnosed with flu had late-stage cancer – VIDEO. https://t.co/Lf7swVT7Uv https://t.co/JV6o6NWfoV,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Hootsuite,9.69E+17,http://pbs.twimg.com/media/DXO50bqU8AACV4v.jpg,https://twitter.com/SCoastHerald/status/969322657585029121/photo/1,NA,bit.ly/2oDLyjA,http://bit.ly/2oDLyjA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pbkoon,37866761,3/1/2018 21:25,9.69E+17,"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",46,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,CDCFlu,16616061,NA,Flu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie_Senack,2415175597,3/1/2018 21:24,9.69E+17,"RT @KatieGriffinCTV: As of February 23, Ottawa Public Health says there have been 704 lab-confirmed cases of the flu in the city. There hav…",11,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPad,NA,NA,NA,NA,NA,NA,KatieGriffinCTV,51230826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f800gecko,33351880,3/1/2018 21:24,9.69E+17,@JamesMelville I made that trip several winters ago suffering a full-on flu while sitting on a pile of baggage stac… https://t.co/Q3d3ahsrG2,0,0,FALSE,NA,FALSE,NA,9.69E+17,20675681,JamesMelville,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322612915687429,JamesMelville,20675681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dame_323,816662419,3/1/2018 21:24,9.69E+17,RT @TheRealEzraA: ya mcm stood outside and caught the flu because he had too many holes in his jeans,70,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,TheRealEzraA,1517843282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYT,1255671,3/1/2018 21:24,9.69E+17,Op-Ed Contributors: All Children Should Have to Get the Flu Shot. https://t.co/TpMZOGln2o,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,radio3.io,NA,NA,NA,NA,nytimes.com/2018/03/01/opi…,https://www.nytimes.com/2018/03/01/opinion/children-mandatory-flu-shot.html?partner=rss&emc=rss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Toxxanne,9.29E+17,3/1/2018 21:24,9.69E+17,@bodyofmyown I hope you get swine flu,0,3,FALSE,NA,FALSE,NA,9.69E+17,115212974,bodyofmyown,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,bodyofmyown,115212974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FabioMiranda1,295824621,3/1/2018 21:24,9.69E+17,Gostei de um vídeo @YouTube https://t.co/JAuqe2lTUT You Back to Health <f0><U+009F><U+0092><U+008A> ASMR Nurse Friend Role Play When You Have the Flu,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Google,NA,NA,NA,NA,youtu.be/fFYJLWGqR_0?aN…,http://youtu.be/fFYJLWGqR_0?aNursing,YouTube,10228272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeplorableLucy4,8.14E+17,3/1/2018 21:24,9.69E+17,"@village_jordan @REALHEATHER63 @bchapman151 ****I just got home, so things may have changed.Yesterday his family (f… https://t.co/kroWaebqf7",0,1,FALSE,NA,FALSE,NA,9.69E+17,2304075671,village_jordan,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322584562118657,village_jordan REALHEATHER63 bchapman151,2304075671 914039134997671937 281373704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
okan818181,7.06E+17,3/1/2018 21:24,9.69E+17,@ssporttr Las palmas Barcelona maçini açiyorum görüntü ses canavar gibi city Arsenal maçi hersey rezalet tribün ses… https://t.co/mglrVEwitF,0,0,FALSE,NA,FALSE,NA,9.69E+17,8.24E+17,ssporttr,tr,Twitter for Android,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322584495017985,ssporttr,8.24E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
itstaniax3,3074057621,3/1/2018 21:24,9.69E+17,I think I’m getting the flu FML,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
itsbrittanyy_,445975997,3/1/2018 21:24,9.69E+17,I’m gonna call it... imma get the flu on spring break for my bday like I always do<f0><U+009F><U+0099><U+0084> #neverfails,0,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,neverfails,NA,NA,NA,NA,NA,NA,NA,NA,NA
awolfskehl,217967428,3/1/2018 21:24,9.69E+17,The flu &amp; bronchitis the day I was supposed to get my senior pictures. Niiice,0,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ferjun_FLU,60174349,3/1/2018 21:24,9.69E+17,"Alô @FluminenseFC 
Avisa ao Abel que 0x0 NÃO É MELHOR QUE 2x1.
Grato",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,FluminenseFC,34082314,NA,NA,NA,97bcdfca1a2dca59,city,Rio de Janeiro,"Rio de Janeiro, Brazil",BR,Brazil,-265.4119984,Polygon
karalakota,538542700,3/1/2018 21:24,9.69E+17,"RT @_natalieray: essential oils are so weird

got a headache? essential oils.
need a cleaning product? essential oils.
anxiety? essential o…",62,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,_natalieray,333664490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clementine2106,3191402152,3/1/2018 21:24,9.69E+17,RT @AlexisRenG: F U flu https://t.co/NsIMWbyxhs,2311,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,9.69E+17,http://pbs.twimg.com/media/DXJdEueVoAAR6xl.jpg,https://twitter.com/AlexisRenG/status/968939297066774528/photo/1,NA,NA,NA,AlexisRenG,173676124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coachtcaso,1647616346,3/1/2018 21:24,9.69E+17,"RT @JoshNorris: After weighing 279 lbs at the Senior Bowl due to the flu, West Georgia OT Desmond Harrison weighed in at 292 lbs at the NFL…",8,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,JoshNorris,19752348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
haydenbtw,7.05E+17,3/1/2018 21:24,9.69E+17,My sister has to get a shot and I messed around saying how big the needle was and how much it was going to hurt. Tu… https://t.co/MYtgxfTkQk,0,5,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322498096553984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garcia_Itaipu,2250286856,3/1/2018 21:24,9.69E+17,"@ferjun_FLU Acho que não é culpa do dinheiro não, talvez o meio em que se vive.",0,1,FALSE,NA,FALSE,NA,9.69E+17,60174349,ferjun_FLU,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,ferjun_FLU,60174349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oumimin,7.09E+17,3/1/2018 21:24,9.69E+17,@parkelitist Shut up flu,0,0,FALSE,NA,FALSE,NA,9.69E+17,9.07E+17,parkelitist,en,Twitter for Android,NA,NA,NA,NA,NA,NA,parkelitist,9.07E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
azevedobea12,9.07E+17,3/1/2018 21:24,9.69E+17,@Vitoria_Flu Me respeita caraaaa,0,0,FALSE,NA,FALSE,NA,9.69E+17,2927248143,Vitoria_Flu,pt,Twitter Web Client,NA,NA,NA,NA,NA,NA,Vitoria_Flu,2927248143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zerensbaby,7.07E+17,3/1/2018 21:24,9.69E+17,"RT @yuehuatexts: wenjun: i’m sorry i sneezed and liked your post
zeren: and commented “damn daddy” on all my selfies?
wenjun: i have the flu",13,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,yuehuatexts,9.47E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RobertViney,144130551,3/1/2018 21:24,9.69E+17,"@DesmondDreckett Thanks Des. Definitely no more flu. Still plenty of it about, though!",0,0,FALSE,NA,FALSE,NA,9.69E+17,8.26E+17,DesmondDreckett,en,Twitter for Android,NA,NA,NA,NA,NA,NA,DesmondDreckett,8.26E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rileycrawford31,2791951841,3/1/2018 21:24,9.69E+17,@FLU_2Cold I guess you better file a missing report then,0,0,FALSE,NA,FALSE,NA,9.69E+17,26947347,FLU_2Cold,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,FLU_2Cold,26947347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rileycrawford31,2791951841,3/1/2018 21:24,9.69E+17,@FLU_2Cold I guess you better file a missing report then,0,0,FALSE,NA,FALSE,NA,9.69E+17,26947347,FLU_2Cold,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,FLU_2Cold,26947347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
malllary,9.08E+17,3/1/2018 21:24,9.69E+17,RT @tnsalmon3: I think we got a different flu https://t.co/VDeDLL3R8i,37,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,9.69E+17,http://pbs.twimg.com/media/DXLW-P-W0AABsP6.jpg,https://twitter.com/tnsalmon3/status/969073243863814144/photo/1,NA,NA,NA,tnsalmon3,2307714170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EatAllThePasta,9.63E+17,3/1/2018 21:24,9.69E+17,@worthsomething2 It took me 11 years to learn to do this.. Now I stop+think: would I do whatever it is I'm about to… https://t.co/Oj5qKDcWes,0,0,FALSE,NA,FALSE,NA,9.69E+17,2740270111,worthsomething2,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322407034056706,worthsomething2,2740270111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ca_californian,7.75E+17,3/1/2018 21:24,9.69E+17,"@SCmomlife oh no, did you catch that nasty flu thats been going around?",0,0,FALSE,NA,FALSE,NA,9.69E+17,7.70E+17,SCmomlife,en,Twitter for Android,NA,NA,NA,NA,NA,NA,SCmomlife,7.70E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hersey_flu,2309918512,3/1/2018 21:24,9.69E+17,"RT @serkanacar002: Bitten, açliktan, sitmadan betersiniz...
#NazimHikmet https://t.co/dvVSN159aG",32,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,tr,Twitter for Android,9.69E+17,http://pbs.twimg.com/media/DXO0hl-W4AIG8tv.jpg,https://twitter.com/serkanacar002/status/969316855415476225/photo/1,NA,NA,NA,serkanacar002,9.09E+17,NA,NazimHikmet,NA,NA,NA,NA,NA,NA,NA,NA,NA
rickmcsmith,1917632858,3/1/2018 21:23,9.69E+17,"RT @JannaWilkinso69: <f0><U+009F><U+0091><U+008A><f0><U+009F><U+0091><U+008A>I know I am a Prim and Proper, REFINED Woman <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>but I would TRUST a FART <f0><U+009F><U+008C><U+00AC><U+FE0F><U+26FD><U+FE0F>when I HAVE the FLU <f0><U+009F><U+00A4><U+00A2><f0><U+009F><U+00A4><U+00AE>before I would EVE…",640,0,FALSE,NA,TRUE,9.52E+17,NA,NA,NA,en,Twitter for iPad,NA,NA,NA,NA,NA,NA,JannaWilkinso69,8.72E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
azevedobea12,9.07E+17,3/1/2018 21:23,9.69E+17,@Vitoria_Flu kkkkkkkkkkkkkkkkkkkk,0,1,FALSE,NA,FALSE,NA,9.69E+17,2927248143,Vitoria_Flu,und,Twitter Web Client,NA,NA,NA,NA,NA,NA,Vitoria_Flu,2927248143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yogithebear1962,2354019984,3/1/2018 21:23,9.69E+17,"CDC Doctor, Who Claimed Flu Shot Caused Outbreak, Missing - Feared Dead https://t.co/1oUfHtk1BK",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Facebook,NA,NA,NA,NA,fb.me/8MNZr5Sbx,https://fb.me/8MNZr5Sbx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_cxndygxrl,9.65E+17,3/1/2018 21:23,9.69E+17,"Polvos flú, para cuando nuestra noche de películas de hsm.",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,es,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PaulaYanez8,4097441292,3/1/2018 21:23,9.69E+17,I’ve had the flu and a sinus infection twice in less than 2 months both times for more than a week <f0><U+009F><U+00A4><U+00A7><f0><U+009F><U+0098><U+0093>,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
povverainzer,2419338026,3/1/2018 21:23,9.69E+17,"RT @yuehuatexts: wenjun: i’m sorry i sneezed and liked your post
zeren: and commented “damn daddy” on all my selfies?
wenjun: i have the flu",13,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,yuehuatexts,9.47E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
danessavent,69738637,3/1/2018 21:23,9.69E+17,"How am I feeling so nauseous, and weak today, I thought I was over my flu :(",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrspete,17356787,3/1/2018 21:23,9.69E+17,it's release week and both my kid and i are in bed with flu and i just saw on slack that someone on my team TP'd my… https://t.co/Y5j9VLW7EQ,0,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322323735085058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BostonPatriot,25310297,3/1/2018 21:23,9.69E+17,RT @sleeprgirl: @linda_troxell @GaCowGirl1 @Chris_A_Turner @LauraLoomer Interesting...plus he is not the only person that works on what to…,2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,sleeprgirl linda_troxell GaCowGirl1 Chris_A_Turner LauraLoomer,19777536 809595737415778304 32571821 934612987 537709549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
valerielisette_,600643079,3/1/2018 21:23,9.69E+17,RT @TheRealEzraA: ya mcm stood outside and caught the flu because he had too many holes in his jeans,70,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,TheRealEzraA,1517843282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jenyfa2,9.58E+17,3/1/2018 21:23,9.69E+17,"RT @IfyBlackWoman: When Anto breathes next to Miracle, social  media catches flu. Oya Anto no even send Miracle. You will be admitted soon…",2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,IfyBlackWoman,300186494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
catHenos,2944983953,3/1/2018 21:23,9.69E+17,@michaelrosenbum @WizardWorld As a working mom whose house has been hit with the flu three times and pneumonia Than… https://t.co/55IVWk5hK7,0,0,FALSE,NA,FALSE,NA,9.69E+17,37785849,michaelrosenbum,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322301752840193,michaelrosenbum WizardWorld,37785849 32455644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fluritiba,54365311,3/1/2018 21:23,9.69E+17,Dois ex flu no avaí hj..@andremoritz10 e @FMartinuccio ...comenta ai @flaviofrajola https://t.co/TOc4DF529u,0,1,TRUE,9.69E+17,FALSE,NA,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,twitter.com/AvaiFC/status/…,https://twitter.com/AvaiFC/status/969320137357692930,andremoritz10 FMartinuccio flaviofrajola,214896010 2740394949 63261613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMCastle1,1950907879,3/1/2018 21:23,9.69E+17,@Gameonearth1 @RufusHaybron @DEF407 @WattzzD @chattycathy317 @arizdare1 @6549lmartin @GareeDouglass @GCoinCollector… https://t.co/SwIIAquAhG,2,2,FALSE,NA,FALSE,NA,9.69E+17,8.86E+17,Gameonearth1,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322297004761088,Gameonearth1 RufusHaybron DEF407 WattzzD chattycathy317 arizdare1 6549lmartin GareeDouglass GCoinCollector,886300370938413056 923107037852131331 252428768 3481633093 2253787674 1556314411 1849839132 708367303616802816 1429199480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wallacesoares17,468871532,3/1/2018 21:23,9.69E+17,RT @felipe_siqueira: Flu escalado para duelo contra Avaí #trnilton https://t.co/VrFfU3jUFT,1,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for iPhone,9.69E+17,http://pbs.twimg.com/media/DXO4kZYWsAA8l-E.jpg,https://twitter.com/felipe_siqueira/status/969321300962488320/photo/1,NA,NA,NA,felipe_siqueira,27886811,NA,trnilton,NA,NA,NA,NA,NA,NA,NA,NA,NA
FLU_2Cold,26947347,3/1/2018 21:23,9.69E+17,@rileycrawford31 Idk about that snap. I'm not buying it's you yet,0,0,FALSE,NA,FALSE,NA,9.69E+17,2791951841,rileycrawford31,en,Twitter for Android,NA,NA,NA,NA,NA,NA,rileycrawford31,2791951841,NA,NA,NA,3df0e3eb1e91170b,city,Columbus,"Columbus, OH",US,United States,-83.200169 -82.7713751 -82.7713751 -83.200169 39.832013 39.832013 40.157354 40.157354,Polygon
mayy_flu,2925473443,3/1/2018 21:23,9.69E+17,Vitória fez comida pra mim <U+2764>,1,0,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Twitter Lite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fill_PS,1676230746,3/1/2018 21:23,9.69E+17,fluminense ganhou de 3x1 do São Paulo ano passado eu só fui saber q os cr fizeram 1 gol qndo cheguei em casa ... qn… https://t.co/RQpXzN1Psa,0,1,TRUE,9.69E+17,FALSE,NA,NA,NA,NA,pt,Twitter Lite,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322205426470912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
flu_bruno,294160648,3/1/2018 21:23,9.69E+17,"RT @GDesde1902: Agora que o fluminense tem parceria com o google , bem que a diretoria podeira buscar um centroavante.",4,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,GDesde1902,9.52E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RodneyEllis,23438894,3/1/2018 21:23,9.69E+17,Stop by North Shore Senior High School today from 4:30-7:30PM to get a free flu vaccine from @hcphtx! Don't wait to… https://t.co/0fuINLM8Gn,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969322182756257792,hcphtx,143092332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TayyJacksonn,550650795,3/1/2018 21:23,9.69E+17,After a week of the flu and another week of weird fainting spells it feels so good to finally get back into my workout routine <U+263A><U+FE0F>,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
